Case_ID,Activity,Start_Time,EndTime,team
1189,Status In Progress,2025-06-11T12:31:48.677000,2025-06-11T12:31:48.677000,Sales - Field
1174,Created.,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - APAC
1100,Status Response Received,2025-06-11T19:12:55.384000,2025-06-11T19:12:55.384000,Sales - APAC
1186,Status In Progress,2025-06-11T12:23:13.062000,2025-06-11T12:23:13.272000,Sales - EMEA
1245,Status Working,2025-06-11T19:10:43.736000,2025-06-11T19:10:43.736000,Sales - Field
1182,Status Waiting for Customer,2025-06-11T19:13:38.199000,2025-06-11T19:13:38.199000,Finance
1143,Status Working,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - SMB
1068,Created.,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - Enterprise
1148,Status On Hold,2025-06-11T19:13:53.979000,2025-06-11T19:13:53.979000,Sales - AMER
1247,Status In Progress,2025-06-11T12:32:07.395000,2025-06-11T12:32:07.395000,Sales - Online
1097,Status Waiting for Customer,2025-06-11T19:13:55.754000,2025-06-11T19:13:55.754000,Sales - Online
1126,Status Response Received,2025-06-11T18:08:14.354000,2025-06-11T18:08:14.354000,Sales - APAC
1261,Status On Hold,2025-06-11T17:15:00.666000,2025-06-11T17:15:00.666000,Sales - Field
1184,Created.,2025-06-11T19:05:11.050000,2025-06-11T19:05:11.050000,Sales - EMEA
1100,Status In Progress,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000,Sales - EMEA
1280,Status Response Received,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - Enterprise
1077,Created.,2025-06-11T19:10:43.703000,2025-06-11T19:10:44.233000,Sales - APAC
1110,Status On Hold,2025-06-11T19:12:31.448000,2025-06-11T19:12:33.311000,Sales - Online
1232,Status In Progress,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - SMB
1252,Status Waiting for Customer,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000,Sales - APAC
1263,Status Escalated,2025-06-11T17:15:43.585000,2025-06-11T17:15:48.116000,Sales - Enterprise
1115,Status Working,2025-06-11T19:10:43.736000,2025-06-11T19:10:43.736000,Sales - Enterprise
1142,Status Waiting for Customer,2025-06-11T12:32:07.395000,2025-06-11T12:32:07.395000,Sales - APAC
1144,Status Escalated,2025-06-11T19:10:57.039000,2025-06-11T19:10:57.620000,Sales - Enterprise
1010,Status In Progress,2025-06-11T19:10:01.271000,2025-06-11T19:10:08.761000,Sales - APAC
1222,Status Response Received,2025-06-11T12:32:10.124000,2025-06-11T12:32:10.124000,Sales - AMER
1140,Status Waiting for Customer,2025-06-11T19:10:11.926000,2025-06-11T19:10:12.819000,Sales - APAC
1113,Status Waiting for Customer,2025-06-11T19:06:35.814000,2025-06-11T19:06:40.518000,Sales - Field
1137,Status Working,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - APAC
1176,Status Escalated,2025-06-11T18:07:55.567000,2025-06-11T18:07:57.355000,Sales - Enterprise
1108,Status In Progress,2025-06-11T17:17:13.444000,2025-06-11T17:17:13.444000,Sales - Field
1241,Status Response Received,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - Enterprise
1116,Created.,2025-06-11T17:15:40.092000,2025-06-11T17:15:40.092000,Sales - EMEA
1289,Status In Progress,2025-06-11T18:07:57.872000,2025-06-11T18:08:00.053000,Sales - EMEA
1066,Status Escalated,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000,Sales - Field
1065,Status On Hold,2025-06-11T12:21:07.416000,2025-06-11T12:21:07.622000,Sales - AMER
1246,Status In Progress,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000,Sales - EMEA
1071,Created.,2025-06-11T17:15:40.545000,2025-06-11T17:15:43.027000,Sales - APAC
1133,Status In Progress,2025-06-11T12:20:45.680000,2025-06-11T12:20:47.962000,Sales - Enterprise
1083,Status Escalated,2025-06-11T19:05:28.844000,2025-06-11T19:05:43.119000,Sales - EMEA
1051,Status Working,2025-06-11T19:08:56.421000,2025-06-11T19:08:57.146000,Sales - EMEA
988,Status In Progress,2025-06-11T19:09:47.652000,2025-06-11T19:09:47.652000,Sales - AMER
1062,Status Response Received,2025-06-11T12:31:53.862000,2025-06-11T12:32:06.113000,Sales - Field
1106,Status Escalated,2025-06-11T19:10:57.039000,2025-06-11T19:10:57.620000,Sales - Field
1259,Created.,2025-06-11T19:12:27.144000,2025-06-11T19:12:27.144000,Sales - Online
1140,Status Escalated,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000,Sales - AMER
987,Status Escalated,2025-06-11T19:10:09.098000,2025-06-11T19:10:11.611000,Sales - APAC
1168,Status On Hold,2025-06-11T19:13:51.386000,2025-06-11T19:13:51.386000,Sales - Field
1172,Status Waiting for Customer,2025-06-11T12:32:08.247000,2025-06-11T12:32:08.247000,Sales - Enterprise
1203,Status Waiting for Customer,2025-06-11T19:13:54.551000,2025-06-11T19:13:55.086000,Sales - AMER
1145,Status Response Received,2025-06-11T12:31:49.033000,2025-06-11T12:31:49.033000,Sales - EMEA
1067,Status Escalated,2025-06-11T19:10:08.511000,2025-06-11T19:10:08.511000,Sales - Enterprise
1276,Status Waiting for Customer,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000,Sales - Enterprise
1206,Status Response Received,2025-06-11T19:13:37.524000,2025-06-11T19:13:37.524000,Marketing
1138,Created.,2025-06-11T17:15:40.092000,2025-06-11T17:15:40.092000,Sales - AMER
1222,Status On Hold,2025-06-11T19:06:29.887000,2025-06-11T19:06:35.776000,Sales - EMEA
1118,Status In Progress,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - Online
1230,Status Waiting for Customer,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000,Sales - Enterprise
1138,Status Escalated,2025-06-11T19:05:28.844000,2025-06-11T19:05:43.119000,Sales - SMB
1083,Status In Progress,2025-06-11T12:31:47.576000,2025-06-11T12:31:47.576000,Sales - SMB
1176,Status Waiting for Customer,2025-06-11T12:32:06.113000,2025-06-11T12:32:12.903000,Sales - APAC
1158,Status Waiting for Customer,2025-06-11T12:32:10.124000,2025-06-11T12:32:10.124000,Sales - Field
1063,Status Response Received,2025-06-11T12:24:05.015000,2025-06-11T12:24:07.004000,Sales - EMEA
1088,Status Waiting for Customer,2025-06-11T12:23:13.062000,2025-06-11T12:23:13.272000,Sales - EMEA
1113,Created.,2025-06-11T19:12:59.953000,2025-06-11T19:12:59.953000,Sales - APAC
1246,Status In Progress,2025-06-11T19:05:34.434000,2025-06-11T19:05:34.434000,Sales - APAC
1201,Status Response Received,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - APAC
1098,Status In Progress,2025-06-11T19:09:48.431000,2025-06-11T19:09:48.431000,Sales - Enterprise
1298,Status Escalated,2025-06-11T19:06:29.253000,2025-06-11T19:06:29.864000,Sales - Online
1258,Status Waiting for Customer,2025-06-11T12:32:10.578000,2025-06-11T12:32:10.578000,Sales - EMEA
1068,Status Waiting for Customer,2025-06-11T12:31:47.182000,2025-06-11T12:31:47.182000,Sales - Enterprise
1099,Status Working,2025-06-11T17:14:53.854000,2025-06-11T17:14:54.377000,Sales - APAC
952,Status Response Received,2025-06-11T19:09:51.694000,2025-06-11T19:09:51.694000,Sales - EMEA
1107,Status In Progress,2025-06-11T19:09:49.106000,2025-06-11T19:09:49.106000,Sales - Enterprise
1136,Status In Progress,2025-06-11T12:21:11.967000,2025-06-11T12:21:12.837000,Sales - Online
1297,Status Waiting for Customer,2025-06-11T19:06:40.543000,2025-06-11T19:06:44.399000,Sales - Enterprise
1141,Status Response Received,2025-06-11T12:31:53.862000,2025-06-11T12:32:06.113000,Sales - Online
1282,Status Waiting for Customer,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000,Sales - APAC
1287,Status Waiting for Customer,2025-06-11T19:12:45.505000,2025-06-11T19:12:45.505000,Sales - Online
1186,Status In Progress,2025-06-11T12:20:47.962000,2025-06-11T12:20:49.945000,Sales - EMEA
1203,Created.,2025-06-11T19:10:36.886000,2025-06-11T19:10:43.358000,Sales - APAC
1195,Status Response Received,2025-06-11T12:32:10.124000,2025-06-11T12:32:10.124000,Sales - EMEA
1104,Status On Hold,2025-06-11T12:21:09.764000,2025-06-11T12:21:10.105000,Sales - SMB
1162,Status Waiting for Customer,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000,Sales - AMER
1252,Created.,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - Online
1292,Status Waiting for Customer,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - AMER
1153,Status In Progress,2025-06-11T18:07:36.993000,2025-06-11T18:07:36.993000,Sales - AMER
1297,Status On Hold,2025-06-11T19:11:02.398000,2025-06-11T19:11:02.398000,Sales - Online
1195,Status Response Received,2025-06-11T12:24:52.229000,2025-06-11T12:25:07.295000,Sales - APAC
1286,Status In Progress,2025-06-11T12:32:11.344000,2025-06-11T12:32:11.344000,Sales - SMB
1153,Status On Hold,2025-06-11T12:21:11.967000,2025-06-11T12:21:12.837000,Sales - EMEA
1209,Status Waiting for Customer,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - Enterprise
1089,Status Waiting for Customer,2025-06-11T12:31:47.945000,2025-06-11T12:31:47.945000,Sales - EMEA
1234,Created.,2025-06-11T17:15:32.687000,2025-06-11T17:15:38.225000,Sales - Enterprise
1242,Status Waiting for Customer,2025-06-11T19:06:38.507000,2025-06-11T19:06:38.507000,Sales - EMEA
1089,Status On Hold,2025-06-11T19:13:52.039000,2025-06-11T19:13:54.221000,Sales - Online
1230,Status Waiting for Customer,2025-06-11T19:13:55.086000,2025-06-11T19:13:55.995000,Sales - SMB
1192,Status Waiting for Customer,2025-06-11T12:32:09.156000,2025-06-11T12:32:09.156000,Sales - Enterprise
1086,Created.,2025-06-11T19:10:43.109000,2025-06-11T19:10:43.109000,Sales - Field
1158,Status In Progress,2025-06-11T18:07:57.872000,2025-06-11T18:08:00.053000,Sales - APAC
1224,Status In Progress,2025-06-11T12:21:08.375000,2025-06-11T12:21:09.764000,Sales - EMEA
1064,Status Response Received,2025-06-11T19:10:12.569000,2025-06-11T19:10:12.569000,Sales - EMEA
987,Status In Progress,2025-06-11T19:09:48.431000,2025-06-11T19:09:48.431000,Sales - Enterprise
1154,Created.,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - APAC
1226,Status Escalated,2025-06-11T19:13:43.904000,2025-06-11T19:13:48.356000,Sales - APAC
1080,Status In Progress,2025-06-11T19:10:49.375000,2025-06-11T19:10:50.753000,Sales - Online
1148,Status In Progress,2025-06-11T19:12:29.925000,2025-06-11T19:12:29.925000,Sales - Field
1175,Status Waiting for Customer,2025-06-11T12:32:09.156000,2025-06-11T12:32:09.156000,Sales - Online
1169,Status Response Received,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - Online
1160,Status Response Received,2025-06-11T12:32:07.395000,2025-06-11T12:32:07.395000,Sales - Online
1100,Status In Progress,2025-06-11T18:07:36.363000,2025-06-11T18:07:36.363000,Sales - Online
1126,Status On Hold,2025-06-11T19:13:14.640000,2025-06-11T19:13:14.640000,Sales - Online
1165,Status Escalated,2025-06-11T19:12:28.653000,2025-06-11T19:12:28.653000,Sales - SMB
1134,Status Response Received,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - APAC
1140,Status Response Received,2025-06-11T12:24:09.831000,2025-06-11T12:24:10.035000,Sales - Online
1094,Status Escalated,2025-06-11T19:10:57.620000,2025-06-11T19:11:01.479000,Sales - APAC
1223,Status Waiting for Customer,2025-06-11T18:08:08.680000,2025-06-11T18:08:14.611000,Sales - APAC
1128,Status In Progress,2025-06-11T19:12:33.068000,2025-06-11T19:12:33.068000,Sales - AMER
1266,Status Waiting for Customer,2025-06-11T12:23:12.913000,2025-06-11T12:23:13.062000,Sales - SMB
1169,Status On Hold,2025-06-11T18:08:08.273000,2025-06-11T18:08:08.273000,Sales - Online
1171,Status Response Received,2025-06-11T12:32:08.247000,2025-06-11T12:32:08.247000,Sales - EMEA
1183,Status Escalated,2025-06-11T18:07:55.567000,2025-06-11T18:07:57.355000,Sales - Enterprise
1291,Status Response Received,2025-06-11T12:24:09.831000,2025-06-11T12:24:10.035000,Sales - Field
1296,Status On Hold,2025-06-11T19:11:02.398000,2025-06-11T19:11:02.398000,Sales - EMEA
1258,Status Response Received,2025-06-11T19:13:37.524000,2025-06-11T19:13:37.524000,Sales - SMB
1180,Status On Hold,2025-06-11T19:12:31.448000,2025-06-11T19:12:33.311000,Sales - Enterprise
1238,Status On Hold,2025-06-11T18:08:08.273000,2025-06-11T18:08:08.273000,Sales - SMB
966,Status Response Received,2025-06-11T19:09:51.694000,2025-06-11T19:09:51.694000,Sales - APAC
1157,Status Response Received,2025-06-11T12:24:52.229000,2025-06-11T12:25:07.295000,Sales - Enterprise
1300,Created.,2025-06-11T19:04:57.432000,2025-06-11T19:05:11.690000,Sales - APAC
1264,Status On Hold,2025-06-11T12:21:08.375000,2025-06-11T12:21:09.764000,Sales - EMEA
1292,Created.,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000,Sales - EMEA
1066,Status Working,2025-06-11T19:10:43.736000,2025-06-11T19:10:43.736000,Sales - Enterprise
1215,Status In Progress,2025-06-11T18:07:57.872000,2025-06-11T18:08:00.053000,Sales - Enterprise
1266,Created.,2025-06-11T19:05:11.872000,2025-06-11T19:05:27.937000,Sales - Online
1049,Status Escalated,2025-06-11T17:14:54.377000,2025-06-11T17:14:56.021000,Sales - SMB
1132,Status On Hold,2025-06-11T19:10:11.355000,2025-06-11T19:10:11.355000,Sales - Online
1207,Status In Progress,2025-06-11T17:17:30.140000,2025-06-11T17:17:32.699000,Sales - SMB
1157,Status On Hold,2025-06-11T17:15:01.319000,2025-06-11T17:15:01.319000,Sales - Online
1095,Status Response Received,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000,Sales - APAC
1200,Status Response Received,2025-06-11T19:13:34.525000,2025-06-11T19:13:34.525000,Sales - Enterprise
1062,Status Waiting for Customer,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000,Sales - EMEA
1201,Status On Hold,2025-06-11T19:06:29.320000,2025-06-11T19:06:29.320000,Sales - SMB
1164,Status On Hold,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000,Sales - SMB
1075,Status Waiting for Customer,2025-06-11T17:15:03.344000,2025-06-11T17:15:05.461000,Sales - EMEA
1208,Status Working,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - Online
1105,Status Response Received,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - SMB
1087,Status In Progress,2025-06-11T19:10:49.375000,2025-06-11T19:10:50.753000,Sales - Field
1137,Status In Progress,2025-06-11T12:20:49.945000,2025-06-11T12:20:50.695000,Marketing
1149,Status Working,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - Enterprise
1149,Status Response Received,2025-06-11T18:08:14.354000,2025-06-11T18:08:14.354000,Sales - EMEA
1284,Status Response Received,2025-06-11T18:07:41.567000,2025-06-11T18:07:41.567000,Marketing
1265,Status On Hold,2025-06-11T12:21:07.622000,2025-06-11T12:21:07.748000,Sales - Field
1073,Created.,2025-06-11T19:12:27.144000,2025-06-11T19:12:27.144000,Sales - SMB
1217,Status Working,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - SMB
1166,Status Escalated,2025-06-11T19:05:28.844000,2025-06-11T19:05:43.119000,Sales - Field
1163,Status Response Received,2025-06-11T12:32:09.156000,2025-06-11T12:32:09.156000,Sales - EMEA
1154,Status Working,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - APAC
1253,Status Response Received,2025-06-11T12:32:10.578000,2025-06-11T12:32:10.578000,Sales - AMER
1121,Status Response Received,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - EMEA
1154,Created.,2025-06-11T19:12:59.953000,2025-06-11T19:12:59.953000,Sales - AMER
1235,Status Waiting for Customer,2025-06-11T12:32:07.395000,2025-06-11T12:32:07.395000,Sales - Field
1241,Status In Progress,2025-06-11T12:23:01.100000,2025-06-11T12:23:11.151000,Sales - Online
1290,Created.,2025-06-11T19:12:27.721000,2025-06-11T19:12:28.253000,Sales - AMER
1203,Status Response Received,2025-06-11T19:06:44.452000,2025-06-11T19:06:53.465000,Sales - APAC
1080,Status On Hold,2025-06-11T18:08:06.201000,2025-06-11T18:08:07.768000,Sales - Online
1116,Status In Progress,2025-06-11T17:15:01.261000,2025-06-11T17:15:01.773000,Sales - AMER
1189,Status Waiting for Customer,2025-06-11T19:13:55.086000,2025-06-11T19:13:55.995000,Sales - Field
1171,Status On Hold,2025-06-11T19:12:44.038000,2025-06-11T19:12:44.038000,Sales - Online
1189,Status On Hold,2025-06-11T17:17:32.530000,2025-06-11T17:17:32.530000,Sales - Field
1280,Created.,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - AMER
1068,Status In Progress,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000,Sales - Field
1083,Status Response Received,2025-06-11T12:24:52.229000,2025-06-11T12:25:07.295000,Sales - APAC
968,Status On Hold,2025-06-11T19:10:11.355000,2025-06-11T19:10:11.355000,Sales - AMER
991,Status In Progress,2025-06-11T19:10:01.271000,2025-06-11T19:10:08.761000,Sales - AMER
1212,Status Waiting for Customer,2025-06-11T19:13:54.551000,2025-06-11T19:13:55.086000,Sales - AMER
1244,Status Escalated,2025-06-11T19:12:33.493000,2025-06-11T19:12:37.722000,Sales - EMEA
1112,Status In Progress,2025-06-11T12:23:13.062000,2025-06-11T12:23:13.272000,Sales - EMEA
1088,Status On Hold,2025-06-11T19:06:29.320000,2025-06-11T19:06:29.320000,Sales - EMEA
1259,Status Escalated,2025-06-11T19:13:48.013000,2025-06-11T19:13:48.013000,Sales - APAC
1108,Status On Hold,2025-06-11T12:21:07.416000,2025-06-11T12:21:07.622000,Sales - Online
1236,Created.,2025-06-11T19:10:36.886000,2025-06-11T19:10:43.358000,Sales - Field
1106,Created.,2025-06-11T19:12:27.721000,2025-06-11T19:12:28.253000,Sales - SMB
1237,Status In Progress,2025-06-11T19:10:50.931000,2025-06-11T19:10:57.039000,Sales - AMER
1256,Status Waiting for Customer,2025-06-11T19:06:35.814000,2025-06-11T19:06:40.518000,Sales - Field
1102,Status Working,2025-06-11T12:24:09.831000,2025-06-11T12:24:10.035000,Sales - AMER
1117,Status Response Received,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - APAC
1108,Created.,2025-06-11T19:12:27.721000,2025-06-11T19:12:28.253000,Sales - AMER
1070,Status Escalated,2025-06-11T19:13:48.534000,2025-06-11T19:13:51.640000,Sales - EMEA
1111,Status In Progress,2025-06-11T12:32:09.156000,2025-06-11T12:32:09.156000,Sales - SMB
1114,Status On Hold,2025-06-11T17:17:32.530000,2025-06-11T17:17:32.530000,Sales - Enterprise
1147,Status Response Received,2025-06-11T12:24:09.831000,2025-06-11T12:24:10.035000,Sales - AMER
1179,Status Response Received,2025-06-11T19:12:55.384000,2025-06-11T19:12:55.384000,Sales - Field
1245,Status In Progress,2025-06-11T12:21:08.375000,2025-06-11T12:21:09.764000,Sales - EMEA
1275,Status In Progress,2025-06-11T19:05:43.296000,2025-06-11T19:05:43.872000,Sales - Enterprise
1132,Status On Hold,2025-06-11T19:10:50.502000,2025-06-11T19:10:50.502000,Sales - SMB
1109,Status Waiting for Customer,2025-06-11T19:13:15.067000,2025-06-11T19:13:17.526000,Sales - Enterprise
1253,Status On Hold,2025-06-11T19:12:31.448000,2025-06-11T19:12:33.311000,Sales - EMEA
1238,Created.,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - Online
1051,Status In Progress,2025-06-11T19:09:48.431000,2025-06-11T19:09:48.431000,Sales - Online
1082,Status Waiting for Customer,2025-06-11T12:32:09.156000,2025-06-11T12:32:09.156000,Sales - Enterprise
1224,Created.,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - APAC
1166,Status Working,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - Field
1160,Status In Progress,2025-06-11T12:31:47.576000,2025-06-11T12:31:47.576000,Sales - Field
1116,Status In Progress,2025-06-11T19:10:01.271000,2025-06-11T19:10:08.761000,Sales - Enterprise
1056,Status In Progress,2025-06-11T19:09:48.431000,2025-06-11T19:09:48.431000,Sales - AMER
1181,Status Escalated,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - AMER
1285,Status Response Received,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - Field
1122,Status Waiting for Customer,2025-06-11T12:32:06.625000,2025-06-11T12:32:06.625000,Sales - Field
1144,Status Waiting for Customer,2025-06-11T19:13:38.199000,2025-06-11T19:13:38.199000,Sales - Online
