Case_ID,Activity,duration_seconds,duration_min,Step
1273,Status In Progress,8.085216372,0.1347536062,Status In Progress
1273,Status On Hold,3.76285674,0.062714279,Status On Hold
1273,Status Response Received,95.146614383,1.5857769063833334,Status Response Received
1273,Status Waiting for Customer,5.195399671,0.08658999451666666,Status Waiting for Customer
1273,Status Working,1.935400989,0.03225668315,Status Working
1274,Created.,43.122767401000004,0.7187127900166668,Created.
1274,Status Escalated,18.273905666,0.30456509443333335,Status Escalated
1274,Status In Progress,1.875372553,0.03125620921666667,Status In Progress
1274,Status On Hold,7.830011598,0.13050019329999998,Status On Hold
1274,Status Response Received,18.391396480999997,0.3065232746833333,Status Response Received
1274,Status Waiting for Customer,3.127641397,0.05212735661666667,Status Waiting for Customer
1274,Status Working,4.249865077,0.07083108461666666,Status Working
1275,Created.,2.6456715429999997,0.04409452571666666,Created.
1275,Status Escalated,12.249386801,0.20415644668333333,Status Escalated
1275,Status In Progress,3.554317047,0.05923861745,Status In Progress
1275,Status On Hold,1.172158609,0.01953597681666667,Status On Hold
1275,Status Response Received,0.0,0.0,Status Response Received
1275,Status Waiting for Customer,6.84947504,0.11415791733333333,Status Waiting for Customer
1275,Status Working,2.388914462,0.03981524103333333,Status Working
1276,Created.,2.9630461329999997,0.04938410221666666,Created.
1276,Status Escalated,2.188407735,0.036473462250000005,Status Escalated
1276,Status In Progress,0.94756046,0.015792674333333333,Status In Progress
1276,Status On Hold,6.764505836,0.11274176393333332,Status On Hold
1276,Status Response Received,4.091488156,0.06819146926666667,Status Response Received
1276,Status Waiting for Customer,11.883576701,0.19805961168333336,Status Waiting for Customer
1276,Status Working,0.441443602,0.007357393366666667,Status Working
1277,Created.,5.5997907719999995,0.0933298462,Created.
1277,Status Escalated,23.662985775,0.39438309625,Status Escalated
1277,Status In Progress,25.115834126000003,0.4185972354333334,Status In Progress
1277,Status On Hold,4.832375812,0.08053959686666667,Status On Hold
1277,Status Response Received,18.150578069999998,0.30250963449999996,Status Response Received
1277,Status Waiting for Customer,30.298758658,0.5049793109666667,Status Waiting for Customer
1277,Status Working,2.57862235,0.04297703916666666,Status Working
1278,Created.,3.998753525,0.06664589208333334,Created.
1278,Status Escalated,4.742259007,0.07903765011666668,Status Escalated
1278,Status In Progress,5.758023495,0.09596705825,Status In Progress
1278,Status On Hold,9.691800166,0.16153000276666668,Status On Hold
1278,Status Response Received,4.865948553,0.08109914255,Status Response Received
1278,Status Waiting for Customer,44.327752336,0.7387958722666668,Status Waiting for Customer
1278,Status Working,9.38454164,0.15640902733333334,Status Working
1279,Created.,3.735175447,0.06225292411666667,Created.
1279,Status Escalated,3.788680652,0.06314467753333333,Status Escalated
1279,Status In Progress,30.355567678,0.5059261279666667,Status In Progress
1279,Status On Hold,9.554824589999999,0.15924707649999997,Status On Hold
1279,Status Response Received,19.752835852,0.32921393086666667,Status Response Received
1279,Status Waiting for Customer,17.164196909,0.28606994848333334,Status Waiting for Customer
1279,Status Working,0.198705762,0.0033117627,Status Working
1280,Created.,36.681972016,0.6113662002666668,Created.
1280,Status Escalated,3.108109246,0.051801820766666666,Status Escalated
1280,Status In Progress,12.936708855000001,0.21561181425,Status In Progress
1280,Status On Hold,6.400870342,0.10668117236666667,Status On Hold
1280,Status Response Received,12.848166723000002,0.21413611205000002,Status Response Received
1280,Status Waiting for Customer,16.838488341,0.28064147235000003,Status Waiting for Customer
1280,Status Working,0.212782315,0.0035463719166666666,Status Working
1281,Created.,14.027410366,0.23379017276666667,Created.
1281,Status Escalated,2.24292992,0.037382165333333335,Status Escalated
1281,Status In Progress,22.394240057,0.37323733428333333,Status In Progress
1281,Status On Hold,10.458692613,0.17431154355,Status On Hold
1281,Status Response Received,14.496100392999999,0.24160167321666665,Status Response Received
1281,Status Waiting for Customer,4.652015832,0.0775335972,Status Waiting for Customer
1281,Status Working,43.90397655,0.7317329425000001,Status Working
1282,Created.,6.919961165,0.11533268608333333,Created.
1282,Status Escalated,96.31779590400001,1.6052965984,Status Escalated
1282,Status In Progress,2.40269097,0.0400448495,Status In Progress
1282,Status On Hold,2.306152578,0.0384358763,Status On Hold
1282,Status Response Received,47.898352924,0.7983058820666666,Status Response Received
1282,Status Waiting for Customer,3.608749632,0.060145827199999995,Status Waiting for Customer
1282,Status Working,21.219939890000003,0.3536656648333334,Status Working
1283,Created.,24.771665097,0.41286108495,Created.
1283,Status Escalated,14.421734119,0.24036223531666667,Status Escalated
1283,Status In Progress,26.012070616,0.4335345102666667,Status In Progress
1283,Status On Hold,1.645937391,0.02743228985,Status On Hold
1283,Status Response Received,0.8729830599999999,0.014549717666666665,Status Response Received
1283,Status Waiting for Customer,0.0,0.0,Status Waiting for Customer
1283,Status Working,22.56869155,0.3761448591666667,Status Working
1284,Created.,29.488225268,0.49147042113333334,Created.
1284,Status Escalated,10.154187577,0.16923645961666667,Status Escalated
1284,Status In Progress,16.507078561,0.27511797601666665,Status In Progress
1284,Status On Hold,11.54320459,0.19238674316666668,Status On Hold
1284,Status Response Received,14.93167572,0.248861262,Status Response Received
1284,Status Waiting for Customer,21.961402471,0.36602337451666667,Status Waiting for Customer
1284,Status Working,16.412689012999998,0.2735448168833333,Status Working
1285,Created.,6.939090426,0.1156515071,Created.
1285,Status Escalated,1.6126461829999998,0.02687743638333333,Status Escalated
1285,Status In Progress,13.841733132,0.2306955522,Status In Progress
1285,Status On Hold,2.63898589,0.043983098166666665,Status On Hold
1285,Status Response Received,23.096512739,0.3849418789833334,Status Response Received
1285,Status Waiting for Customer,0.0,0.0,Status Waiting for Customer
1285,Status Working,27.136050962,0.4522675160333333,Status Working
1286,Created.,8.956431592,0.14927385986666666,Created.
1286,Status In Progress,0.21617943,0.0036029905,Status In Progress
1286,Status On Hold,6.273055756,0.10455092926666666,Status On Hold
1286,Status Response Received,2.864907473,0.04774845788333334,Status Response Received
1286,Status Waiting for Customer,18.226976672,0.3037829445333333,Status Waiting for Customer
1286,Status Working,1.116144675,0.01860241125,Status Working
1287,Created.,30.12603967,0.5021006611666666,Created.
1287,Status Escalated,22.090133290000004,0.36816888816666676,Status Escalated
1287,Status In Progress,6.342884192,0.10571473653333333,Status In Progress
1287,Status On Hold,6.2320879410000005,0.10386813235,Status On Hold
1287,Status Response Received,1.778176419,0.02963627365,Status Response Received
1287,Status Waiting for Customer,8.300698303,0.13834497171666668,Status Waiting for Customer
1287,Status Working,5.596314330999999,0.09327190551666666,Status Working
1288,Created.,42.155316389999996,0.7025886064999999,Created.
1288,Status Escalated,4.580482354000001,0.07634137256666668,Status Escalated
1288,Status In Progress,14.81395093,0.24689918216666668,Status In Progress
1288,Status On Hold,9.106043894,0.15176739823333335,Status On Hold
1288,Status Response Received,20.942652524,0.3490442087333333,Status Response Received
1288,Status Waiting for Customer,4.280849555,0.07134749258333332,Status Waiting for Customer
1288,Status Working,0.799388877,0.013323147950000001,Status Working
1289,Created.,14.864603186,0.24774338643333332,Created.
1289,Status Escalated,15.084496425,0.25140827374999997,Status Escalated
1289,Status In Progress,4.293793711,0.07156322851666667,Status In Progress
1289,Status On Hold,18.407591947,0.3067931991166667,Status On Hold
1289,Status Response Received,38.423373046,0.6403895507666667,Status Response Received
1289,Status Waiting for Customer,0.437683621,0.007294727016666667,Status Waiting for Customer
1289,Status Working,12.436999255,0.20728332091666665,Status Working
1290,Created.,24.649819486000002,0.4108303247666667,Created.
1290,Status Escalated,11.337618896999999,0.18896031494999999,Status Escalated
1290,Status In Progress,6.568135653,0.10946892755,Status In Progress
1290,Status On Hold,11.208519072,0.18680865119999998,Status On Hold
1290,Status Response Received,9.278095262,0.15463492103333334,Status Response Received
1290,Status Waiting for Customer,13.25464426,0.22091073766666666,Status Waiting for Customer
1290,Status Working,1.111160078,0.018519334633333332,Status Working
1291,Created.,36.599471946,0.6099911991,Created.
1291,Status Escalated,8.302365867,0.13837276445000002,Status Escalated
1291,Status In Progress,2.19493039,0.03658217316666667,Status In Progress
1291,Status On Hold,3.2983142819999998,0.0549719047,Status On Hold
1291,Status Response Received,1.9829849480000001,0.033049749133333334,Status Response Received
1291,Status Waiting for Customer,16.022086592,0.26703477653333335,Status Waiting for Customer
1291,Status Working,2.620859644,0.043680994066666666,Status Working
1292,Created.,1.468198324,0.02446997206666667,Created.
1292,Status Escalated,56.974747820000005,0.9495791303333334,Status Escalated
1292,Status In Progress,26.340954034,0.4390159005666667,Status In Progress
1292,Status On Hold,3.595668538,0.05992780896666667,Status On Hold
1292,Status Response Received,14.621115563,0.24368525938333332,Status Response Received
1292,Status Waiting for Customer,33.713631472,0.5618938578666667,Status Waiting for Customer
1292,Status Working,0.0,0.0,Status Working
1293,Created.,36.520910838,0.6086818473,Created.
1293,Status Escalated,2.289492134,0.038158202233333334,Status Escalated
1293,Status In Progress,7.742064949,0.12903441581666666,Status In Progress
1293,Status On Hold,2.646739264,0.04411232106666666,Status On Hold
1293,Status Response Received,17.817631300000002,0.2969605216666667,Status Response Received
1293,Status Waiting for Customer,0.529140933,0.00881901555,Status Waiting for Customer
1293,Status Working,24.08471439,0.40141190649999997,Status Working
1294,Status In Progress,0.0,0.0,Status In Progress
1294,Status On Hold,6.229368461,0.10382280768333334,Status On Hold
1294,Status Response Received,27.09547701,0.4515912835,Status Response Received
1294,Status Waiting for Customer,0.212840097,0.00354733495,Status Waiting for Customer
1294,Status Working,1.184993374,0.019749889566666668,Status Working
1295,Created.,6.394642577,0.10657737628333333,Created.
1295,Status Escalated,51.423074592,0.8570512432,Status Escalated
1295,Status In Progress,1.294215106,0.021570251766666666,Status In Progress
1295,Status Response Received,0.752975233,0.012549587216666666,Status Response Received
1295,Status Waiting for Customer,4.694966953,0.07824944921666667,Status Waiting for Customer
1295,Status Working,0.0,0.0,Status Working
1296,Created.,5.919471878,0.09865786463333334,Created.
1296,Status Escalated,0.595420267,0.009923671116666666,Status Escalated
1296,Status In Progress,2.236140876,0.0372690146,Status In Progress
1296,Status On Hold,6.136281886,0.10227136476666666,Status On Hold
1296,Status Response Received,0.557259657,0.00928766095,Status Response Received
1296,Status Waiting for Customer,15.210478821999999,0.25350798036666666,Status Waiting for Customer
1297,Created.,13.16395377,0.21939922950000001,Created.
1297,Status In Progress,0.0,0.0,Status In Progress
1297,Status On Hold,0.541818763,0.009030312716666666,Status On Hold
1297,Status Waiting for Customer,3.770330982,0.0628388497,Status Waiting for Customer
1297,Status Working,0.0,0.0,Status Working
1298,Status Escalated,1.28679746,0.021446624333333334,Status Escalated
1298,Status In Progress,0.0,0.0,Status In Progress
1298,Status On Hold,0.0,0.0,Status On Hold
1299,Created.,14.80071739,0.2466786231666667,Created.
1299,Status Escalated,53.567221165999996,0.8927870194333333,Status Escalated
1299,Status In Progress,0.566036797,0.009433946616666666,Status In Progress
1299,Status On Hold,0.0,0.0,Status On Hold
1299,Status Waiting for Customer,5.931105336,0.0988517556,Status Waiting for Customer
1299,Status Working,0.0,0.0,Status Working
1300,Created.,31.262014999999998,0.5210335833333333,Created.
1300,Status Escalated,47.66999078,0.7944998463333334,Status Escalated
1300,Status In Progress,11.488161848,0.19146936413333335,Status In Progress
1300,Status On Hold,1.078457331,0.017974288850000002,Status On Hold
1300,Status Waiting for Customer,4.885352674,0.08142254456666667,Status Waiting for Customer
1300,Status Working,0.0,0.0,Status Working
1301,Status On Hold,0.563448747,0.009390812450000001,Status On Hold
