Case_ID,agent_profile_id,Resource,machine_name,duration_seconds,Process Name,Window Title,URL,Window,Activity,Step,Window Element,mouse_click_count,keypress_count,copy_count,paste_count,Start Time,EndTime,team
1171,9b84f4b6-43d9-4f67-b22c-b42a2ac66f7f,user36@apromore.com,LAPTOP2,0,chrome,Recently Viewed | Contacts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list?filterName=__Recent,Salesforce,Status Waiting for Customer,Salesforce | Contacts | Recently Viewed,Recently Viewed | Contacts | Salesforce,0,0,0,0,2025-06-11T18:08:10.491000,2025-06-11T18:08:10.491000,Sales - Field
1161,20c5922e-9f6a-4984-9fe8-1b4fb73a4f29,user50@apromore.com,LAPTOP2,0,chrome,Recent | Reports | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home?queryScope=mru,Salesforce,Status On Hold,Salesforce | Reports,Dashboards,0,0,0,0,2025-06-11T19:13:53.979000,2025-06-11T19:13:53.979000,Sales - Enterprise
1080,e142b8d1-4ac1-48ab-9715-8ec3f9f6fa52,user4@apromore.com,LAPTOP1,2.485038651,msedge,Smart Smartson | Contact | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Contact/003J300000EOKAuIAP/view,Salesforce,Status On Hold,Salesforce | Contact,Salesforce | Contact,1,0,0,0,2025-06-11T12:20:45.680000,2025-06-11T12:20:47.962000,Sales - Field
1138,fe120edb-ba85-4c60-a8e5-2323ee5c15ce,user2@apromore.com,LAPTOP2,1.546823964,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Created.,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,2,0,0,0,2025-06-11T17:14:52.423000,2025-06-11T17:14:53.854000,Sales - Enterprise
1149,cea2af55-9412-487d-8a6f-6f52da0755f2,user6@apromore.com,LAPTOP1,23.87875635,msedge,00001176 | Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5HehIAF/view,Salesforce,Status Working,Salesforce | Case,Salesforce | Case,10,0,0,0,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - SMB
1177,7c9692e9-d933-4d88-89a3-52417b602c1a,user54@apromore.com,LAPTOP1,0.571908236,msedge,Recently Viewed | Cases | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5JdzIAF/view,Salesforce,Status On Hold,Salesforce | Recently Viewed,Salesforce | Recently Viewed,0,0,0,0,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000,Sales - Field
1269,e142b8d1-4ac1-48ab-9715-8ec3f9f6fa52,user4@apromore.com,LAPTOP1,0.637412215,msedge,New Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5HehIAF/view,Salesforce,Status Waiting for Customer,Salesforce | Case | New,Salesforce | Case | New,0,0,0,0,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000,Sales - APAC
1091,7c9692e9-d933-4d88-89a3-52417b602c1a,user54@apromore.com,LAPTOP1,0.350240118,msedge,Recently Viewed | Knowledge | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/home,Salesforce,Status On Hold,Salesforce | Recently Viewed,Salesforce | Recently Viewed,0,0,0,0,2025-06-11T12:21:09.764000,2025-06-11T12:21:10.105000,Sales - Online
1184,39a85f82-2dab-46f9-a974-f04c2fdc8e61,user93@apromore.com,LAPTOP1,0.208076483,msedge,Lightning Experience | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/home,Salesforce,Status On Hold,Salesforce | Contacts,Salesforce | Contacts,0,0,0,0,2025-06-11T12:23:13.062000,2025-06-11T12:23:13.272000,Sales - EMEA
1271,142417aa-cc1d-4182-a2bf-a470dff667cb,user63@apromore.com,LAPTOP1,0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,C3,0,0,0,0,2025-06-11T12:32:08.247000,2025-06-11T12:32:08.247000,Sales - Enterprise
950,b0f8f5ba-3e66-4bc4-a492-e3e8f42020c6,user18@apromore.com,LAPTOP2,0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Working,Salesforce | Cases | Recently Viewed,1032,0,0,0,0,2025-06-11T19:06:56.926000,2025-06-11T19:06:56.926000,Sales - AMER
1185,a26a7b50-6b93-4dd2-bce7-9655dca819d0,user90@apromore.com,LAPTOP1,0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,A3,0,0,0,0,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000,Sales - Enterprise
1201,106148de-7b09-497f-b258-908567bbe3d0,user44@apromore.com,LAPTOP2,0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list,Salesforce,Status On Hold,Salesforce | Contacts | Recently Viewed,Recently Viewed | Cases | Salesforce,0,0,0,0,2025-06-11T17:15:01.319000,2025-06-11T17:15:01.319000,Sales - AMER
1142,1eab54a4-d2bc-4198-ab5a-189e764a1263,user34@apromore.com,LAPTOP3,3.878139979,chrome,Edit 00001183 | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000Nc7zrIAB/edit?count=3&backgroundContext=%2Flightning%2Fr%2FCase%2F500J300000Nc7zrIAB%2Fview,Salesforce,Status Escalated,Salesforce,Salesforce,1,0,0,0,2025-06-11T19:10:57.620000,2025-06-11T19:11:01.479000,Finance
1106,cff0ea91-b4f6-4b60-a9b5-ee56cfd31eba,user74@apromore.com,LAPTOP3,0,chrome,New Case | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/new?count=2&nooverride=1&useRecordTypeCheck=1&navigationLocation=LIST_VIEW&backgroundContext=%2Flightning%2Fpage%2Fhome,Salesforce,Status Working,Salesforce | New,Case Origin,0,0,0,0,2025-06-11T19:05:31.855000,2025-06-11T19:05:31.855000,Sales - Online
1272,eb66da84-3895-4d1a-9a0c-7bd5df3a735e,user62@apromore.com,LAPTOP2,0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Waiting for Customer,Salesforce | Cases | Recently Viewed,Reports,0,0,0,0,2025-06-11T19:12:46.816000,2025-06-11T19:12:46.816000,Sales - Online
1197,6263b893-c748-49f3-97c8-4f93faa97c63,user100@apromore.com,LAPTOP1,2.475830997,msedge,Smart Smartson | Contact | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Contact/003J300000EOKAuIAP/view,Salesforce,Status On Hold,Salesforce | Contact,Salesforce | Contact,1,0,0,0,2025-06-11T12:20:45.680000,2025-06-11T12:20:47.962000,Sales - AMER
1270,07cedeab-929f-4b09-90a8-43f5bad421f4,user14@apromore.com,LAPTOP1,0,EXCEL,Book1 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,B5,0,0,0,0,2025-06-11T12:31:47.945000,2025-06-11T12:31:47.945000,Finance
1251,138b104b-3405-4d12-8300-f3626cb470cb,user95@apromore.com,LAPTOP1,13.48917044,msedge,00001175 | Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5JdzIAF/view,Salesforce,Status Response Received,Salesforce | Case,Salesforce | Case,5,0,0,0,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - Online
1172,e3c351c1-3fb8-4ef2-9a75-ae8af13bf330,user48@apromore.com,LAPTOP2,7.891765439,chrome,Recently Viewed | Contacts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list?filterName=__Recent,Salesforce,Status Working,Salesforce | Contacts | Recently Viewed,Salesforce | Contacts | Recently Viewed,1,0,0,0,2025-06-11T19:13:03.328000,2025-06-11T19:13:12.018000,Sales - SMB
1162,b0bed196-ead8-4805-854a-bf5c745a794b,user15@apromore.com,LAPTOP3,0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list,Salesforce,Status On Hold,Salesforce | Contacts | Recently Viewed,Recently Viewed | Cases | Salesforce,0,0,0,0,2025-06-11T19:06:29.320000,2025-06-11T19:06:29.320000,Sales - Field
1069,978a61a0-20e1-4cbe-af63-643476c1ce66,user72@apromore.com,LAPTOP1,0.262667456,msedge,Recent | Reports | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home,Salesforce,Status Response Received,Salesforce | Reports,Salesforce | Reports,0,0,0,0,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000,Sales - AMER
1167,2f25f817-cda1-4087-9942-76d9292c00bc,user78@apromore.com,LAPTOP1,0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,C4,0,0,0,0,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - AMER
1161,3cebf801-d9f5-47b6-835d-4a9f62395ac2,user87@apromore.com,LAPTOP1,0.202863536,msedge,Recently Viewed | Cases | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5HehIAF/view,Salesforce,Status Working,Salesforce | Recently Viewed,Salesforce | Recently Viewed,0,0,0,0,2025-06-11T12:24:09.831000,2025-06-11T12:24:10.035000,Sales - Enterprise
1284,eb66da84-3895-4d1a-9a0c-7bd5df3a735e,user62@apromore.com,LAPTOP2,1.239068055,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Created.,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,1,0,0,0,2025-06-11T19:12:26.184000,2025-06-11T19:12:27.392000,Sales - AMER
1102,c4ba7eae-1f3c-4928-9489-c7b7c495e1c6,user40@apromore.com,LAPTOP3,0.535272337,chrome,Lightning Experience | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Status Waiting for Customer,Salesforce | Dashboards,Salesforce | Dashboards,0,0,0,0,2025-06-11T19:11:04.281000,2025-06-11T19:11:04.818000,Sales - AMER
1187,1783c1f7-23a9-4fc7-86a7-7d8a00dcfc01,user85@apromore.com,LAPTOP1,0.065115181,msedge,Lightning Experience | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Created.,Salesforce | Dashboards,Salesforce | Dashboards,0,0,0,0,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - Online
1120,5c036d8d-f313-439b-886c-9b1404c96683,user80@apromore.com,LAPTOP2,0,chrome,00001166 | Case | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J3000009Bj0eIAC/view,Salesforce,Status Working,Salesforce | Case,Accounts,0,0,0,0,2025-06-11T17:15:42.783000,2025-06-11T17:15:42.783000,Sales - Enterprise
1242,5ecb8a0d-4225-4d0c-8d27-e3f24ae36673,user82@apromore.com,LAPTOP2,7.017621252,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Waiting for Customer,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,0,0,0,0,2025-06-11T19:13:22.974000,2025-06-11T19:13:30.485000,Sales - Online
1075,4ae0ae47-a32f-4b72-9597-e01a2af9141e,user53@apromore.com,LAPTOP1,0.134861732,msedge,Lightning Experience | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home,Salesforce,Status On Hold,Salesforce | Dashboards,Salesforce | Dashboards,0,0,0,0,2025-06-11T12:21:07.622000,2025-06-11T12:21:07.748000,Sales - Field
1209,4ea03f06-17ba-4752-ad8d-1dd77f9d30e2,user24@apromore.com,LAPTOP2,0,chrome,Recently Viewed | Accounts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Account/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Accounts | Recently Viewed,Contacts,0,0,0,0,2025-06-11T19:12:44.038000,2025-06-11T19:12:44.038000,Sales - Field
1187,87e02d6e-c0ec-4f57-a4aa-6ee8f414d5ad,user26@apromore.com,LAPTOP1,4.000225595,EXCEL,Book1 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,Microsoft Excel,7,0,0,0,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000,Sales - Online
1082,a93944e0-7b9a-4c31-b9da-d2418b4f964e,user89@apromore.com,LAPTOP1,9.657349116,msedge,00001176 | Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5HehIAF/view,Salesforce,Status On Hold,Salesforce | Case,Salesforce | Case,6,0,0,0,2025-06-11T12:23:01.100000,2025-06-11T12:23:11.151000,Sales - Field
1233,0ce497e9-f18c-4666-affe-881363e844e4,user60@apromore.com,LAPTOP3,13.47631779,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Created.,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,5,0,0,0,2025-06-11T19:04:57.432000,2025-06-11T19:05:11.690000,Sales - Enterprise
1190,0cdc9ed3-740b-4e14-9932-c9f3cc5ecb58,user41@apromore.com,LAPTOP1,2.126940467,msedge,Recent | Reports | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home?queryScope=mru,Salesforce,Status Response Received,Salesforce | Reports,Salesforce | Reports,1,0,0,0,2025-06-11T12:24:05.015000,2025-06-11T12:24:07.004000,Sales - EMEA
1194,1a6ca7f9-ffeb-478e-9d5f-3ed021c1d21b,user29@apromore.com,LAPTOP2,0,chrome,Recent | Reports | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home?queryScope=mru,Salesforce,Status Escalated,Salesforce | Reports,Dashboards,0,0,0,0,2025-06-11T19:12:28.653000,2025-06-11T19:12:28.653000,Sales - Online
1202,b0bed196-ead8-4805-854a-bf5c745a794b,user15@apromore.com,LAPTOP2,0.757143531,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Response Received,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,0,0,0,0,2025-06-11T18:08:15.115000,2025-06-11T18:08:15.922000,Sales - SMB
1233,8ed83f32-5638-49af-a5b9-0f0970ddbcb7,user45@apromore.com,LAPTOP3,4.274210978,chrome,Recently Viewed | Contacts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list?filterName=__Recent,Salesforce,Status Escalated,Salesforce | Contacts | Recently Viewed,Salesforce | Contacts | Recently Viewed,1,0,0,0,2025-06-11T19:10:44.247000,2025-06-11T19:10:48.890000,Sales - SMB
1169,c1861c73-24b4-4f36-9cc8-9a0e029acc01,user65@apromore.com,LAPTOP2,0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Response Received,Salesforce | Cases | Recently Viewed,1174,0,0,0,0,2025-06-11T19:13:18.991000,2025-06-11T19:13:18.991000,Marketing
1181,a93944e0-7b9a-4c31-b9da-d2418b4f964e,user89@apromore.com,LAPTOP1,21.31969755,msedge,00001176 | Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5HehIAF/view,Salesforce,Status Working,Salesforce | Case,Salesforce | Case,9,0,0,0,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - Field
1086,f642052c-03cf-4abf-a641-837ef954b0ae,user71@apromore.com,LAPTOP1,0.654321817,msedge,Lightning Experience | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Status On Hold,Salesforce | Dashboards,Salesforce | Dashboards,0,0,0,0,2025-06-11T12:21:07.748000,2025-06-11T12:21:08.375000,Sales - SMB
1226,855d17f9-cf72-45e9-82cf-36a47482b80e,user9@apromore.com,LAPTOP2,0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,C10,0,0,0,0,2025-06-11T19:13:34.525000,2025-06-11T19:13:34.525000,Sales - AMER
1155,a64c0b22-6a12-4af5-a65c-bb1f9f08996b,user88@apromore.com,LAPTOP1,0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,C3,0,0,0,0,2025-06-11T12:32:08.247000,2025-06-11T12:32:08.247000,Sales - EMEA
1190,ae3314a7-9f01-4ac3-be16-3804f97a8ad2,user1@apromore.com,LAPTOP2,0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Waiting for Customer,Salesforce | Cases | Recently Viewed,Reports,0,0,0,0,2025-06-11T19:12:46.816000,2025-06-11T19:12:46.816000,Sales - Enterprise
1257,7abcb043-8f92-469e-9e3e-1689624e44bc,user8@apromore.com,LAPTOP2,0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,G13,0,0,0,0,2025-06-11T18:07:39.176000,2025-06-11T18:07:39.176000,Sales - Enterprise
1212,a64c0b22-6a12-4af5-a65c-bb1f9f08996b,user88@apromore.com,LAPTOP1,1.998699805,msedge,Recent | Dashboards | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Created.,Salesforce | Dashboards,Salesforce | Dashboards,1,0,0,0,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - Enterprise
1080,142417aa-cc1d-4182-a2bf-a470dff667cb,user63@apromore.com,LAPTOP1,15.3363736,msedge,00001177 | Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5JYMIA3/view,Salesforce,Status Response Received,Salesforce | Case,Salesforce | Case,7,0,0,0,2025-06-11T12:24:52.229000,2025-06-11T12:25:07.295000,Sales - SMB
1199,af75f6d7-7a52-4846-8361-3b3c2494590d,user11@apromore.com,LAPTOP2,0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status In Progress,Salesforce | Cases | Recently Viewed,1178,0,0,0,0,2025-06-11T19:12:33.068000,2025-06-11T19:12:33.068000,Sales - EMEA
1116,1744d9f7-0f6f-49be-82b6-01397cdaf868,user81@apromore.com,LAPTOP2,0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Waiting for Customer,Salesforce | Cases | Recently Viewed,Reports,0,0,0,0,2025-06-11T19:12:46.816000,2025-06-11T19:12:46.816000,Sales - SMB
1107,7abcb043-8f92-469e-9e3e-1689624e44bc,user8@apromore.com,LAPTOP2,5.278513734,chrome,00001179 | Case | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5MwSIAV/view,Salesforce,Created.,Salesforce | Case,Salesforce | Case,3,0,0,0,2025-06-11T17:15:32.687000,2025-06-11T17:15:38.225000,Sales - Field
986,81705214-8211-4ee3-9c9b-8ce420222a1d,user35@apromore.com,LAPTOP2,0,EXCEL,Book2 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,E8,0,0,0,0,2025-06-11T19:09:47.652000,2025-06-11T19:09:47.652000,Sales - SMB
1071,81705214-8211-4ee3-9c9b-8ce420222a1d,user35@apromore.com,LAPTOP2,1.617270771,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Created.,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,1,0,0,0,2025-06-11T17:15:38.755000,2025-06-11T17:15:40.359000,Sales - EMEA
1125,6dca30bf-11f4-4e60-a9dc-4dc9bf134f7b,user33@apromore.com,LAPTOP1,0.484968587,WINWORD,Document1 - Word,,Microsoft Word,Status Response Received,Microsoft Word,Microsoft Word,0,0,0,0,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - EMEA
1080,53f07cee-c6d3-45b5-80d1-cdf3c5446deb,user5@apromore.com,LAPTOP1,0.742601743,msedge,New Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5HehIAF/view,Salesforce,Status In Progress,Salesforce | Case | New,Salesforce | Case | New,0,0,0,0,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000,Sales - Field
1232,0cdc9ed3-740b-4e14-9932-c9f3cc5ecb58,user41@apromore.com,LAPTOP1,0.197508087,msedge,Recently Viewed | Knowledge | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home,Salesforce,Status On Hold,Salesforce | Dashboards | Recently Viewed,Salesforce | Dashboards | Recently Viewed,0,0,0,0,2025-06-11T12:21:07.416000,2025-06-11T12:21:07.622000,Sales - EMEA
1166,52483fcf-12cf-4965-b07d-5cee21b223f0,user28@apromore.com,LAPTOP2,1.559351584,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Escalated,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,1,0,0,0,2025-06-11T17:14:54.377000,2025-06-11T17:14:56.021000,Sales - EMEA
